"gene","DESeq2_log2FC","DESeq2_padj","DESeq2_group","edgeR_log2FC","edgeR_FDR","edgeR_group"
"AT1G04770",-0.555734084,0.535520717,"ns",-0.539204150979916,0.468725391223213,"ns"
"AT1G49650",-0.522234529,0.535520717,"ns",-0.522360956535464,0.429171179816553,"ns"
"AT1G64860",0.536442819,0.535520717,"ns",0.52831842290057,0.497602647297962,"ns"
"AT1G79950",0.540176143,0.535520717,"ns",0.50586273237668,0.472953783431535,"ns"
"AT1G80050",0.616997241,0.535520717,"ns",0.577008127309294,0.460375756847435,"ns"
"AT2G31740",-0.515062801,0.535520717,"ns",-0.516124664240908,0.446196347737561,"ns"
"AT3G06483",0.423949102,0.535520717,"ns",0.409908928419288,0.459544981068855,"ns"
"AT5G43580",0.32022881,0.535520717,"ns",0.306277903355043,0.486618197026343,"ns"
"AT5G60760",0.675231355,0.535520717,"ns",0.620506574936284,0.506654520376697,"ns"
"AT2G33180",-0.871959798,0.53563076,"ns",-0.724070438246438,0.521972725815674,"ns"
"AT5G53850",-0.344684794,0.535781978,"ns",-0.360280953486792,0.433721752042719,"ns"
"AT1G32090",0.374501003,0.536212008,"ns",0.360393157665901,0.488843195966635,"ns"
"AT4G29905",0.246444007,0.536212008,"ns",0.232264382419376,0.593156408765552,"ns"
"AT5G13300",0.376489348,0.536212008,"ns",0.361607577953806,0.477175644141067,"ns"
"AT1G26880",-0.580702232,0.536307783,"ns",-0.562238199173771,0.515491677122196,"ns"
"AT1G31810",0.442363556,0.536307783,"ns",0.422908365631675,0.471463050184362,"ns"
"AT2G39260",0.448534347,0.536307783,"ns",0.421782994730012,0.498394614353461,"ns"
"AT3G01720",-0.374068059,0.536307783,"ns",-0.394192607633069,0.431752668636449,"ns"
"AT1G79650",-0.481853805,0.537190226,"ns",-0.482686836269813,0.459538394819891,"ns"
"AT2G17340",-0.589697683,0.537190226,"ns",-0.567792273018536,0.47091602568023,"ns"
"AT2G28660",0.734451943,0.537190226,"ns",0.635183713273857,0.506406357412194,"ns"
"AT1G44350",0.620685418,0.537606013,"ns",0.585441083077334,0.480708883340119,"ns"
"AT5G40170",0.526756608,0.537613835,"ns",0.489813729917978,0.470608410040059,"ns"
"AT2G05790",0.316808304,0.53827858,"ns",0.304729659755349,0.504505981740796,"ns"
"AT1G50120",-0.447075541,0.538408561,"ns",-0.457712889685653,0.410840369223616,"ns"
"AT3G48530",0.312090457,0.538408561,"ns",0.291893629833918,0.557691527503488,"ns"
"AT2G36910",0.35732946,0.538814545,"ns",0.336670903545849,0.52685825112267,"ns"
"AT5G51010",-0.525550603,0.538818198,"ns",-0.514880630953788,0.484826614039098,"ns"
"AT5G57900",0.35442533,0.538870876,"ns",0.342833891695894,0.434897631408394,"ns"
"AT3G01380",0.534231559,0.539060564,"ns",0.494194529984023,0.468486540903093,"ns"
"AT1G03350",-0.354238681,0.53916869,"ns",-0.375242588113076,0.446196347737561,"ns"
"AT1G14380",0.321018669,0.53916869,"ns",0.313807563297827,0.462088020115169,"ns"
"AT3G55005",-0.563560525,0.53916869,"ns",-0.542836646725581,0.467948067985161,"ns"
"AT5G13840",-0.584188544,0.53916869,"ns",-0.57694772215407,0.443580112205117,"ns"
"AT1G48900",-0.353985886,0.539455259,"ns",-0.370603959917812,0.441825490738354,"ns"
"AT3G05970",-0.34349139,0.539455259,"ns",-0.360573831775459,0.461648789199366,"ns"
"AT4G01590",-0.606922748,0.539496037,"ns",-0.578065142845995,0.484226209300893,"ns"
"AT1G53165",0.408428526,0.539567357,"ns",0.397262512429548,0.427673407269193,"ns"
"AT1G61820",0.746710644,0.539567357,"ns",0.672832846122217,0.523860375555857,"ns"
"AT3G62300",0.457596705,0.539567357,"ns",0.434275136928492,0.447039142747074,"ns"
"AT5G16380",0.521284607,0.539567357,"ns",0.495630327212118,0.413676072615109,"ns"
"AT5G23340",0.351887087,0.539567357,"ns",0.335879376168689,0.460993904131006,"ns"
"AT5G13020",-0.405955368,0.539594791,"ns",-0.41754795823313,0.476269355901933,"ns"
"AT4G25320",0.61854976,0.539881903,"ns",0.558423024853056,0.469603697927982,"ns"
"AT5G11770",-0.251790665,0.539881903,"ns",-0.272169889260475,0.527124125166345,"ns"
"AT5G67570",0.574141433,0.539881903,"ns",0.541235923344801,0.497466227436369,"ns"
"AT2G16860",-0.420848392,0.539963642,"ns",-0.44009548057364,0.431752668636449,"ns"
"AT1G16540",-0.59451054,0.540423657,"ns",-0.57669604348274,0.427992440532921,"ns"
"AT1G21050",0.640611635,0.540423657,"ns",0.610145874746091,0.516814992939934,"ns"
"AT1G22770",0.634691825,0.540423657,"ns",0.601273685377008,0.541765547535701,"ns"
"AT1G26670",0.283973519,0.540423657,"ns",0.27055519935234,0.515624174890595,"ns"
"AT1G36160",0.3569806,0.540423657,"ns",0.334462145173147,0.561753611295361,"ns"
"AT1G61670",-0.329731071,0.540423657,"ns",-0.343250600287436,0.412316697526193,"ns"
"AT2G30800",0.495359978,0.540423657,"ns",0.473517141450342,0.480173971097536,"ns"
"AT3G62260",-0.699368814,0.540423657,"ns",-0.62445417406974,0.486250734800112,"ns"
"AT4G30080",-0.401408026,0.540423657,"ns",-0.41786298282148,0.394158889545022,"ns"
"AT2G36060",-0.286110022,0.540460166,"ns",-0.306419521240962,0.462740775819232,"ns"
"AT5G40760",-0.396006508,0.540460166,"ns",-0.415471234793667,0.453146164984425,"ns"
"AT5G52280",-0.455257826,0.540460166,"ns",-0.465936591285231,0.477360713801279,"ns"
"AT1G68820",0.475753502,0.54065567,"ns",0.450186559309273,0.465221228285477,"ns"
"AT3G60340",0.285495473,0.54075465,"ns",0.278419014879492,0.487536495094365,"ns"
"AT3G08947",0.607657572,0.541121345,"ns",0.558207254455566,0.480708883340119,"ns"
"AT3G55770",0.35941805,0.541121345,"ns",0.338183651141739,0.553410493203355,"ns"
"AT4G33210",0.469979026,0.541121345,"ns",0.445850672165517,0.521972725815674,"ns"
"AT3G55260",-0.431623399,0.541254437,"ns",-0.438731233106168,0.478030997315378,"ns"
"AT4G38225",0.430148266,0.541874615,"ns",0.415371119765984,0.437660714985397,"ns"
"AT2G44640",-0.503757994,0.542033942,"ns",-0.50103418022028,0.448679039687854,"ns"
"AT3G13360",0.326478766,0.542191308,"ns",0.318803462661311,0.450405515112721,"ns"
"AT3G52900",-0.576971462,0.542191308,"ns",-0.590126704440339,0.408575312253089,"ns"
"AT1G53850",-0.377948579,0.542304686,"ns",-0.397094761695667,0.435816803617592,"ns"
"AT4G11820",0.572147002,0.542469098,"ns",0.546161665181153,0.50908001712628,"ns"
"AT3G26810",0.389109036,0.542514808,"ns",0.367215433598438,0.521534695924576,"ns"
"AT4G37280",-0.548671326,0.542514808,"ns",-0.533161322075204,0.456693062430101,"ns"
"AT4G00740",-0.25680131,0.542569158,"ns",-0.275287685614918,0.483897750192423,"ns"
"AT1G10840",0.265628612,0.542871649,"ns",0.258874064824135,0.532549052487413,"ns"
"AT5G50900",0.397018417,0.542871649,"ns",0.38153345083978,0.455456589997206,"ns"
"AT1G32540",0.616262946,0.542958315,"ns",0.591299724336031,0.476932475006465,"ns"
"AT1G64550",0.41153523,0.542958315,"ns",0.38923451202731,0.505930440212275,"ns"
"AT1G68580",0.371940614,0.542958315,"ns",0.354584611170496,0.476609982243823,"ns"
"AT3G02050",0.440605061,0.542958315,"ns",0.422202738045652,0.442735978083658,"ns"
"AT4G05060",-0.513396805,0.542958315,"ns",-0.513282547695396,0.459414116853647,"ns"
"AT4G31490",0.2872999,0.542958315,"ns",0.279212420265084,0.522815734006087,"ns"
"AT4G34620",0.265778809,0.542958315,"ns",0.247148180959889,0.596872262991476,"ns"
"AT5G54960",-0.47879781,0.542958315,"ns",-0.499107144028351,0.428199107785292,"ns"
"AT5G40850",-0.599239906,0.542980042,"ns",-0.594985681585489,0.549081574525869,"ns"
"AT1G27600",0.431529423,0.543066717,"ns",0.410070356547574,0.467454272700907,"ns"
"AT1G73260",-0.183906963,0.543158792,"ns",-0.202373456185889,0.61393598229975,"ns"
"AT1G18250",0.636556686,0.543255523,"ns",0.586060175801412,0.455272176697333,"ns"
"AT5G24320",0.480834117,0.543255523,"ns",0.455652014075766,0.472910735944606,"ns"
"AT3G22840",-1.121652397,0.543313695,"ns",-0.959663067096129,0.534830878111234,"ns"
"AT4G21110",0.362389851,0.543719293,"ns",0.347391383585657,0.456688243420388,"ns"
"AT3G55320",0.404224132,0.543834889,"ns",0.391438127117167,0.444514383515736,"ns"
"AT3G57870",0.306427382,0.543834889,"ns",0.293486456184891,0.506007629729919,"ns"
"AT1G77460",0.512074924,0.544111231,"ns",0.483562673992222,0.4867348721148,"ns"
"AT3G15990",0.732276487,0.544111231,"ns",0.608754108650008,0.518239738879715,"ns"
"AT4G39170",0.368116435,0.544111231,"ns",0.357794505687878,0.4613637247647,"ns"
"AT5G06690",0.507569768,0.544111231,"ns",0.494628480031709,0.46636482672485,"ns"
"AT3G12290",-0.312132643,0.54429201,"ns",-0.331061208976106,0.469603697927982,"ns"
"AT5G56670",-0.434434831,0.544363918,"ns",-0.446155592734429,0.480292150625803,"ns"
"AT5G61330",0.423856514,0.544900773,"ns",0.407348871789615,0.427992440532921,"ns"
"AT4G34160",0.52012989,0.545113959,"ns",0.495554794775332,0.47590488926625,"ns"
"AT4G28630",0.478167687,0.545150133,"ns",0.458748065730785,0.41919963778159,"ns"
"AT1G02280",0.268187594,0.545276807,"ns",0.254823335321989,0.529818426106245,"ns"
"AT1G05470",0.516847212,0.545388958,"ns",0.494099175209484,0.420408653226514,"ns"
"AT1G08800",0.31219214,0.545388958,"ns",0.300187612066974,0.497602647297962,"ns"
"AT3G23920",0.30221403,0.545388958,"ns",0.284319676015058,0.517488452373321,"ns"
"AT5G60410",0.358408768,0.545388958,"ns",0.342526478157307,0.51085173585039,"ns"
"AT2G40475",0.638921291,0.545414845,"ns",0.5924305408678,0.493115140585852,"ns"
"AT3G16250",-1.084167324,0.545414845,"ns",-0.854724182877329,0.55819375813002,"ns"
"AT5G12040",-0.514827303,0.545414845,"ns",-0.508751406297442,0.467033376827162,"ns"
"AT5G47730",-0.513741793,0.545414845,"ns",-0.506596244849974,0.468598816429993,"ns"
"AT1G28310",0.529905258,0.546428216,"ns",0.504574235124976,0.419451071221004,"ns"
"AT5G47140",0.573288728,0.546511533,"ns",0.517089830703015,0.470431975559914,"ns"
"AT4G09010",-0.498851783,0.546852425,"ns",-0.500867463804502,0.515491677122196,"ns"
"AT5G42220",0.39277766,0.547993468,"ns",0.377511574388432,0.476005554223542,"ns"
"AT5G01980",0.549464063,0.548201927,"ns",0.511409832997718,0.493630823013531,"ns"
"AT1G18660",-0.449457394,0.548270078,"ns",-0.455561580480784,0.458980587429434,"ns"
"AT1G51500",0.411216693,0.548270078,"ns",0.396593757696508,0.541986818626786,"ns"
"AT2G30780",0.51681593,0.548270078,"ns",0.497583857569831,0.428414251237763,"ns"
"AT3G51100",-0.55877695,0.548270078,"ns",-0.539306137028041,0.460375756847435,"ns"
"AT5G01920",0.352808084,0.548270078,"ns",0.341782076033617,0.466741967570455,"ns"
"AT5G07580",-0.372665934,0.548270078,"ns",-0.394490841680775,0.412060121103004,"ns"
"AT2G20360",0.298393799,0.54880953,"ns",0.286289324909182,0.527537705923165,"ns"
"AT5G60550",-0.426022505,0.548898867,"ns",-0.434502793415836,0.470431975559914,"ns"
"AT2G16280",0.557250852,0.549188921,"ns",0.536050462759299,0.533862585712562,"ns"
"AT1G65295",0.911688781,0.549372234,"ns",0.825679654703856,0.527305094556584,"ns"
"AT5G47540",-0.509485107,0.550245627,"ns",-0.500750971767643,0.488843195966635,"ns"
"AT5G18900",-0.327788834,0.551239557,"ns",-0.345496413464663,0.442704874366253,"ns"
"AT1G03870",0.472109061,0.551464287,"ns",0.457613303392773,0.56565818120587,"ns"
"AT1G12820",0.391752732,0.551464287,"ns",0.373173539332198,0.498272700610356,"ns"
"AT1G14850",0.563687033,0.551464287,"ns",0.539062621618703,0.528128369689681,"ns"
"AT2G37400",-0.59578614,0.551464287,"ns",-0.617573500434697,0.437660714985397,"ns"
"AT2G41520",0.559663995,0.551464287,"ns",0.519301198474606,0.49380830971676,"ns"
"AT2G20830",0.440077543,0.551472148,"ns",0.42353937877819,0.443580112205117,"ns"
"AT1G63440",0.578706204,0.551781447,"ns",0.530335992671129,0.477118209937647,"ns"
"AT2G35390",-0.569651083,0.551781447,"ns",-0.570483347024551,0.431752668636449,"ns"
"AT3G08860",-0.547989627,0.551781447,"ns",-0.581766550412536,0.443580112205117,"ns"
"AT1G48760",0.312915665,0.552097009,"ns",0.297694828940867,0.47942217803893,"ns"
"AT1G18010",-0.52299925,0.552783024,"ns",-0.527091646890196,0.426947303008313,"ns"
"AT1G21780",0.374398171,0.552783024,"ns",0.357943917703224,0.505930440212275,"ns"
"AT1G27390",0.447209055,0.552783024,"ns",0.426514264979814,0.446371530897442,"ns"
"AT1G67810",-0.444114234,0.552783024,"ns",-0.45596785630854,0.465761525989725,"ns"
"AT2G28360",-0.478137149,0.552783024,"ns",-0.482888284039387,0.475041552064949,"ns"
"AT3G58580",0.408424974,0.552783024,"ns",0.397822758758244,0.440353268982427,"ns"
"AT4G17270",0.310836323,0.552783024,"ns",0.304929463313173,0.474089551469039,"ns"
"AT5G44860",0.506348921,0.552783024,"ns",0.487606299914614,0.455822130137748,"ns"
"AT1G12860",0.646279456,0.553037507,"ns",0.606812161644921,0.478030997315378,"ns"
"AT1G27900",-0.5797542,0.553037507,"ns",-0.583057456024498,0.456636966028709,"ns"
"AT5G26360",0.313786275,0.553037507,"ns",0.29462850145979,0.542816627752728,"ns"
"AT5G42140",0.57663988,0.553037507,"ns",0.535536477390743,0.472226391842382,"ns"
"AT5G62880",0.445446805,0.553037507,"ns",0.430948064454649,0.45313650771435,"ns"
"AT3G22790",0.341016781,0.553984785,"ns",0.328295776137711,0.462247658458823,"ns"
"AT4G29480",-0.365099611,0.553984785,"ns",-0.384585114639936,0.465357742537152,"ns"
"AT5G18200",0.541953697,0.553984785,"ns",0.512029163432137,0.447664671591593,"ns"
"AT4G24750",-0.565569704,0.554017714,"ns",-0.545311268693052,0.510012518461853,"ns"
"AT1G15940",-0.507399007,0.554142172,"ns",-0.504074143737079,0.469281816396082,"ns"
"AT1G60890",-0.535401272,0.554142172,"ns",-0.5241521702189,0.450323870619399,"ns"
"AT2G43910",-0.250088975,0.554142172,"ns",-0.272880799180652,0.506406357412194,"ns"
"AT2G47930",0.355416399,0.554142172,"ns",0.346697093576414,0.466836888330591,"ns"
"AT3G08640",-0.393115462,0.554142172,"ns",-0.410452033740735,0.447039142747074,"ns"
"AT3G08943",0.417285936,0.554142172,"ns",0.399002570595439,0.49380830971676,"ns"
"AT3G25220",-0.63412573,0.554142172,"ns",-0.598853068921221,0.504505981740796,"ns"
"AT4G00560",0.34240275,0.554142172,"ns",0.33097330937947,0.444047930920754,"ns"
"AT4G37080",0.460934393,0.554142172,"ns",0.454307221083531,0.457819475919279,"ns"
"AT5G59480",0.767999843,0.554142172,"ns",0.726764798719833,0.533862585712562,"ns"
"AT1G76030",0.295692005,0.554207642,"ns",0.277486309373496,0.569364764182585,"ns"
"AT2G34860",-0.64654424,0.554372141,"ns",-0.602936772399293,0.529709703219399,"ns"
"AT5G47570",-0.325503592,0.554770325,"ns",-0.349160022986926,0.460375756847435,"ns"
"AT1G67060",0.465011921,0.554972222,"ns",0.440381567541345,0.45166506491865,"ns"
"AT5G01650",0.572656989,0.554972222,"ns",0.545937980323424,0.474956000546273,"ns"
"AT2G04400",-0.505878325,0.55508745,"ns",-0.497588481100481,0.471463050184362,"ns"
"AT2G15900",0.41562213,0.555529413,"ns",0.397932670901812,0.480708883340119,"ns"
"AT2G21520",0.268428721,0.555529413,"ns",0.254800210603244,0.53980840864284,"ns"
"AT2G25150",-0.637367548,0.555529413,"ns",-0.639941360700702,0.476269355901933,"ns"
"AT2G30860",-0.283180574,0.555529413,"ns",-0.300738836378239,0.551171976841122,"ns"
"AT3G19810",-0.723784695,0.555529413,"ns",-0.642729251547537,0.510336721318184,"ns"
"AT5G26710",0.337672171,0.555529413,"ns",0.322392662186354,0.487536495094365,"ns"
"AT5G35170",-0.536012671,0.555529413,"ns",-0.517098949046495,0.493563982101186,"ns"
"AT5G47940",0.437013456,0.555529413,"ns",0.421785639389986,0.449545905428469,"ns"
"AT5G58060",-0.271408575,0.555529413,"ns",-0.281216618178033,0.467151129133422,"ns"
"AT1G07250",0.318932336,0.555598066,"ns",0.300668850595436,0.468172202786615,"ns"
"AT1G52750",0.516912376,0.555598066,"ns",0.48123656534387,0.511285941713844,"ns"
"AT2G21970",-0.608189079,0.555598066,"ns",-0.570455317732612,0.518314546500683,"ns"
"AT3G07480",-0.324214319,0.555598066,"ns",-0.346052518643058,0.483639926613322,"ns"
"AT5G11260",-1.024835468,0.555598066,"ns",-0.810880692002339,0.555741207445208,"ns"
"AT5G42670",0.515250253,0.555598066,"ns",0.484211112215435,0.443580112205117,"ns"
"AT1G61380",-0.545973385,0.556531775,"ns",-0.541698641468599,0.445498027160109,"ns"
"AT2G21390",0.336801806,0.557600428,"ns",0.316838128258856,0.564547418841402,"ns"
"AT1G53730",-0.332787676,0.557780417,"ns",-0.349460331268312,0.466581690027323,"ns"
"AT4G24520",0.351684542,0.557780417,"ns",0.329681679844092,0.56310843119899,"ns"
"AT4G33380",0.32670438,0.557780417,"ns",0.309831100146114,0.506313164242914,"ns"
"AT1G79730",0.389599317,0.558018017,"ns",0.376013858234574,0.456586719149946,"ns"
"AT1G11930",-0.418802856,0.558364338,"ns",-0.437819526858416,0.445498027160109,"ns"
"AT4G23530",0.501795207,0.558852526,"ns",0.468014007809585,0.462463496329438,"ns"
"AT5G58070",0.339588636,0.558862725,"ns",0.3222801906824,0.528340340557188,"ns"
"AT1G18580",0.518178103,0.559143662,"ns",0.477080640331492,0.47942217803893,"ns"
"AT1G21740",0.511153814,0.559143662,"ns",0.486595242193347,0.4168950223098,"ns"
"AT2G43120",0.567549112,0.559143662,"ns",0.51599800081874,0.476269355901933,"ns"
"AT5G16880",0.385625285,0.559143662,"ns",0.364227637114907,0.548668848127807,"ns"
"AT4G02340",0.443543985,0.559180952,"ns",0.428414958742056,0.444514383515736,"ns"
"AT2G19110",0.472977681,0.559354114,"ns",0.449858165982835,0.544986179544159,"ns"
"AT3G08650",0.261868883,0.559484209,"ns",0.250090564188479,0.529709703219399,"ns"
"AT1G50920",0.367332621,0.55977054,"ns",0.343982972017616,0.534772743237927,"ns"
"AT3G14330",-0.747379566,0.55977054,"ns",-0.653771243893311,0.525467518891554,"ns"
"AT4G15545",-0.245124414,0.55977054,"ns",-0.265284674998776,0.535537581686235,"ns"
"AT1G17210",0.408666264,0.559821113,"ns",0.385442585882191,0.535537581686235,"ns"
"AT5G55480",0.332941817,0.559821113,"ns",0.325696115929158,0.498816294587851,"ns"
"AT1G69740",-0.34439143,0.559855733,"ns",-0.361845650255784,0.50345468382907,"ns"
"AT2G19730",0.315406243,0.559855733,"ns",0.301107744640225,0.530862342869089,"ns"
"AT2G44650",-0.541214812,0.559855733,"ns",-0.531430270297732,0.530862342869089,"ns"
"AT3G18030",0.603646394,0.559855733,"ns",0.570247085276371,0.45727118785094,"ns"
"AT3G19960",0.339971735,0.559855733,"ns",0.323747121398074,0.518262694341079,"ns"
"AT3G29370",0.442503901,0.559855733,"ns",0.426653918112247,0.444514383515736,"ns"
"AT3G53260",-0.242515103,0.559855733,"ns",-0.264196882571917,0.521783504081633,"ns"
"AT5G05450",-0.463247153,0.559855733,"ns",-0.469765056583053,0.444514383515736,"ns"
"AT5G08620",0.495660064,0.559855733,"ns",0.484997879539889,0.45166506491865,"ns"
"AT5G20700",0.22052836,0.559855733,"ns",0.203487912597208,0.640249910940883,"ns"
"AT5G53170",0.280528546,0.559855733,"ns",0.268766972244478,0.512593609075738,"ns"
"AT5G57970",-0.539005129,0.559855733,"ns",-0.521774934621072,0.470431975559914,"ns"
"AT3G02090",-0.232592173,0.560715401,"ns",-0.252433930312256,0.55819375813002,"ns"
"AT3G27750",-0.663432294,0.560715401,"ns",-0.614891014176321,0.498057160060949,"ns"
"AT3G55880",0.46038084,0.560715401,"ns",0.43874431527069,0.456663755815816,"ns"
"AT4G25730",0.403868957,0.560755633,"ns",0.387569370305713,0.476269355901933,"ns"
"AT3G06410",-0.396217081,0.560863685,"ns",-0.414798704505571,0.434897631408394,"ns"
"AT1G10660",0.349485781,0.561594405,"ns",0.343542569361944,0.468098983944548,"ns"
"AT2G19880",0.504878929,0.561594405,"ns",0.482624960996253,0.495415736644293,"ns"
"AT2G33700",0.321501946,0.561714756,"ns",0.315020314271666,0.46524439381086,"ns"
"AT3G23940",-0.433214434,0.561714756,"ns",-0.450447511496383,0.465761525989725,"ns"
"AT4G14870",-0.551732548,0.561714756,"ns",-0.531551171371684,0.470431975559914,"ns"
"AT5G18410",0.407266844,0.561714756,"ns",0.385178537634438,0.499312090719001,"ns"
"AT5G26820",0.336495499,0.561714756,"ns",0.328626906616055,0.453146164984425,"ns"
"AT5G35980",0.340701412,0.561993998,"ns",0.321913005807451,0.533862585712562,"ns"
"AT5G44040",0.488443837,0.562324367,"ns",0.471776527506967,0.412150802300832,"ns"
"AT2G43330",0.43530529,0.562531812,"ns",0.415656875454812,0.480708883340119,"ns"
"AT3G18530",0.44568395,0.562531812,"ns",0.423011339790894,0.476005554223542,"ns"
"AT4G12560",0.31930255,0.562531812,"ns",0.300908807130686,0.509345452088533,"ns"
"AT5G59830",0.519092929,0.562531812,"ns",0.479574559328887,0.459926337766585,"ns"
"AT4G34770",-0.588319768,0.562685095,"ns",-0.570152350547266,0.460184167941013,"ns"
"AT1G34760",0.502435995,0.562793588,"ns",0.488310132243428,0.472910735944606,"ns"
"AT1G44770",-0.293090085,0.562793588,"ns",-0.314629869435622,0.47354882904313,"ns"
"AT1G74070",-0.917497707,0.562793588,"ns",-0.726160768751294,0.56565818120587,"ns"
"AT1G74090",0.635031124,0.562793588,"ns",0.582523831708093,0.490912612094192,"ns"
"AT3G19553",0.423003438,0.562793588,"ns",0.403430559364726,0.478030997315378,"ns"
"AT5G07000",-0.424819521,0.562793588,"ns",-0.439914891842031,0.434897631408394,"ns"
